TIME,BUS1,BUS2,BUS3,BUS4,BUS5,BUS6,BUS7,BUS8,BUS9
2.81,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.82,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.83,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.84,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.85,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.86,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.87,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.88,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.89,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.9,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.91,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.92,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.93,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.94,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.95,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.96,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.97,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.98,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.99,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.01,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.02,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.03,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.04,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.05,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.06,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.07,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.08,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.09,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.1,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.11,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.12,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.13,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.14,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
